msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
a0KoMsDoCpe/KhBFqUxg2Stq6PBLDcgdtqn8PStf4ag=,37,30,149,149,1,2016-06-18,2016-07-17,0
aNfI389SRFPsvPCNamCzLtzH9pVrn5IbMPiJfOH45x8=,41,30,99,99,1,2016-01-06,2016-02-05,0
aQRxEn70itENrojWR1BhWvpXbWWc0JH6c0NYNQLUFpU=,38,30,149,149,0,2016-03-13,2016-04-12,0
b1Mi7YqD1QrRJal9ja2wPkmngt411S3y2McabtLvP+I=,41,30,99,99,1,2016-03-07,2016-04-07,0
b1iZDdIj/4If6nbE/dB4diimM4+OlWg/hDfwoV8hqyU=,39,31,149,149,1,2015-01-31,2015-03-04,0
b1iZDdIj/4If6nbE/dB4diimM4+OlWg/hDfwoV8hqyU=,39,31,149,149,1,2015-03-31,2015-05-04,0
b1iZDdIj/4If6nbE/dB4diimM4+OlWg/hDfwoV8hqyU=,39,30,149,149,1,2016-11-11,2016-12-04,1
b1iZDdIj/4If6nbE/dB4diimM4+OlWg/hDfwoV8hqyU=,39,30,149,149,1,2015-11-02,2015-12-04,0
b4dNCeWdC6sBcO+N76VJwZVfIfNIzKDFYC/jsTDjwz8=,22,195,894,894,0,2015-07-20,2016-02-03,0
b5k4Gli+QMW4EnYG9Yd1iYOxp/ORYnhEgbi83y+v0w0=,38,30,149,149,0,2016-02-09,2016-03-10,0
b5k4Gli+QMW4EnYG9Yd1iYOxp/ORYnhEgbi83y+v0w0=,38,30,149,149,0,2015-08-27,2015-09-26,0
bIcDWRiFWFmuyQrOJ/J2neZ9JcQdtHqYdwWeR9yFiCo=,40,31,149,149,1,2015-01-02,2015-02-01,0
bhh++Ja6Hvd1SaEZmef0kxbDHtqgq2cmoU593K2oI80=,41,30,149,149,1,2015-11-20,2015-12-20,0
bhh++Ja6Hvd1SaEZmef0kxbDHtqgq2cmoU593K2oI80=,41,30,149,149,1,2016-05-20,2016-06-20,0
bk/fiyqer3nm60XUrXOzIlRkuQV98/6rwUq53tadn0E=,39,31,149,149,1,2015-02-28,2015-04-16,0
c2fcMpRq8DLfNEM/tT7rBICIAJ0WJZKHw9CKnVfeWp4=,41,30,149,119,1,2015-01-31,2015-03-01,0
c2fcMpRq8DLfNEM/tT7rBICIAJ0WJZKHw9CKnVfeWp4=,41,30,149,119,1,2015-08-31,2015-10-01,0
cCwZPMMPqHw7hjmtFYCefAHN5tcGIgvrRIrFAwv+eE0=,41,30,149,149,1,2017-02-28,2017-03-31,0
cJys6ViQ4GbE+Wpzn+SMfHfH/lEPANzazKCkVyDjpK8=,41,30,99,99,1,2016-12-22,2017-01-22,0
cTWJf4DJ7glxRtLbQzfhh5xjUoSQ4UKxs4GLqUf9GCA=,41,30,149,149,1,2016-02-13,2016-03-13,0
cTWJf4DJ7glxRtLbQzfhh5xjUoSQ4UKxs4GLqUf9GCA=,41,30,149,149,1,2015-01-13,2015-02-13,0
cTWJf4DJ7glxRtLbQzfhh5xjUoSQ4UKxs4GLqUf9GCA=,41,30,149,149,1,2016-08-13,2016-09-13,0
cUWRyab0HlNVpGa8uJ2qD4FPwlfliJxbKIrjRSGgFVc=,41,30,99,99,1,2016-03-12,2016-04-11,0
cbAk8hchdNuoH3LUwo6ATFdmyZJQq5GjREqDOTxkELA=,41,30,149,149,1,2016-05-16,2016-06-16,0
cqbGjZV3WimBFg+34j3NrFezZ2DznHlBHBis1ng1fUA=,41,30,99,99,1,2017-01-17,2017-02-17,0
d0zHc3OTOvrKSy+dKXEPVTOmuss/SZNgehfbjd3p1ok=,40,30,149,149,1,2017-01-03,2017-02-02,0
d43dIsWkGbh7QnWKQ+uFyvsyR77m7pMxdy0KKW398NQ=,41,30,99,99,1,2016-08-31,2016-09-30,0
d93bUaHq8MvfgLytDB+XyirE75/EncHhNbOTs5MwcFs=,41,30,149,119,1,2015-01-19,2015-02-20,0
d93bUaHq8MvfgLytDB+XyirE75/EncHhNbOTs5MwcFs=,41,30,149,119,1,2015-02-19,2015-03-20,0
dER/IUQV4fUtAKTmjA4E1vRb8TayaTLxF7unXXcs6+0=,41,0,0,129,1,2015-05-11,2015-06-12,0
dSa2z4Jlv0N1uUAqWPN9qh8+HONVmHmmJhEFPGdd2EA=,41,30,99,99,1,2016-06-12,2016-07-12,0
dT3pv4bcT3uXIMncGnXiOqzMqtgBPzMePR34AGbzsyo=,36,30,180,180,1,2016-10-11,2016-11-10,0
dmXF9vOAtt9i3h7hYZJnqaqKaUv8wLWvLONaQZTAVXE=,38,0,0,149,0,2015-05-05,2015-06-04,0
e64JSZO/EeYX3zc45GTeUyhvgex9dLBGypgXxuOwVJM=,37,30,149,149,1,2015-08-02,2015-09-02,0
e64JSZO/EeYX3zc45GTeUyhvgex9dLBGypgXxuOwVJM=,37,31,149,149,1,2015-03-01,2015-04-02,0
eChCS9cDPvXhBtKB5Gbu4F3jO1tBAexKOqoY4IwsAt0=,41,30,99,99,1,2017-01-19,2017-02-19,0
eP72NhweYwfArWc3CPKKz6TbWSUvCLPIsfu6e490QFc=,41,30,149,149,1,2015-01-14,2016-12-16,0
eP72NhweYwfArWc3CPKKz6TbWSUvCLPIsfu6e490QFc=,41,30,149,149,1,2015-12-23,2013-03-15,1
eQ7Q6DlYYWm1BQEGknNab6WEwZylre/penPpw0PUvFI=,41,30,100,100,1,2017-01-18,2017-02-18,0
eQ7Q6DlYYWm1BQEGknNab6WEwZylre/penPpw0PUvFI=,41,30,149,149,1,2015-12-09,2016-01-09,0
eQ7Q6DlYYWm1BQEGknNab6WEwZylre/penPpw0PUvFI=,41,30,149,149,1,2015-09-09,2015-10-09,0
eQ7Q6DlYYWm1BQEGknNab6WEwZylre/penPpw0PUvFI=,41,30,100,100,1,2015-02-09,2015-03-09,0
eQzw0A9YnO9GdjGpddy8xff5ZwF6WUP8LboiiXcYk+k=,40,30,149,149,1,2016-05-10,2016-06-09,0
em+3Otle73cxpD6lWWllz3BneQiAxH4g1hwEi/v+MHs=,40,30,149,149,1,2017-02-27,2017-03-26,0
exNQThzR3DVKByeJk64Uy6rVSxK36FdkmgJBJxJRdCw=,40,31,149,149,1,2015-02-20,2015-03-23,0
f1S1pUYuP/Crd+U9vzm8QakjZpK5PJLSyaRF/3vldso=,36,30,180,180,1,2016-08-29,2016-10-04,0
f6nNTX0jSfwbRuuDROLyICbxwLNksDYpstgtFHfTpio=,41,30,99,99,1,2016-01-25,2016-03-26,0
f6nNTX0jSfwbRuuDROLyICbxwLNksDYpstgtFHfTpio=,41,30,99,99,1,2015-10-25,2015-12-25,0
f85j2xaU/6hsy+fz/fZgqbd/yKvTATmEpyy89NF5pOQ=,41,30,99,99,1,2016-03-27,2016-04-27,0
fIKMclWTu9uwVE5vDzEP2GyXLGtyRVIda5YoCNWivEM=,41,30,99,99,1,2017-02-26,2017-03-26,0
fIjVPoiuiXlSnEqVaAD5BEUMdU02O+tYVxKHzui9W9k=,41,30,99,99,1,2016-02-21,2016-03-21,0
fNOrLilBkDV8U6Esw6EfF73pFztqD+6c6nKXLpgKRwI=,41,30,99,99,1,2016-12-12,2017-01-12,0
fNOrLilBkDV8U6Esw6EfF73pFztqD+6c6nKXLpgKRwI=,41,30,99,99,1,2015-09-12,2015-10-12,0
fS+tVGOC+G2K+BGxqGlA6RU2u8NjGwnjA4s98kNZcJo=,41,30,99,99,1,2016-10-07,2016-11-07,0
fS+tVGOC+G2K+BGxqGlA6RU2u8NjGwnjA4s98kNZcJo=,41,30,99,99,1,2016-07-07,2016-08-07,0
fV0zvdSV/XiFSQi6kPL5+uyNZ0sG4nZT61UayCNl6sE=,27,30,149,149,1,2015-06-24,2015-07-23,0
fV0zvdSV/XiFSQi6kPL5+uyNZ0sG4nZT61UayCNl6sE=,27,30,149,149,1,2016-03-24,2016-04-23,0
g3tnXefFa2mbrraUXwls0VaxnCooWI0B/ZIxKc2oH2Q=,34,30,149,149,1,2016-02-29,2016-03-31,0
g5imfVFBebpZotfWB4b7NKZDC8kzir+ZsDeGlM+LIec=,37,30,149,149,1,2015-11-02,2015-12-01,0
g5imfVFBebpZotfWB4b7NKZDC8kzir+ZsDeGlM+LIec=,37,31,149,149,1,2015-01-01,2015-02-01,0
gKHSe9FdqpJZfyHfuUuQ2NC5nIzBRZejtgBjc6g0h7c=,41,30,129,129,1,2016-11-08,2016-12-08,0
gKHSe9FdqpJZfyHfuUuQ2NC5nIzBRZejtgBjc6g0h7c=,41,30,129,129,1,2016-02-08,2016-03-08,0
gKHSe9FdqpJZfyHfuUuQ2NC5nIzBRZejtgBjc6g0h7c=,41,30,129,129,1,2017-02-08,2017-03-08,0
gbr8zvn/EliFm7ZHxIK27fASaFQDDp6C3JN9mTCnaNg=,41,30,129,129,1,2016-02-15,2016-03-16,0
gbr8zvn/EliFm7ZHxIK27fASaFQDDp6C3JN9mTCnaNg=,41,30,129,129,1,2015-05-15,2015-06-16,0
gp4M3+Kg0ZuIrT0QgQHjGEIBLPG5d7sh9Gx7zQGM+uE=,11,30,149,149,1,2016-01-24,2016-02-24,0
gp4M3+Kg0ZuIrT0QgQHjGEIBLPG5d7sh9Gx7zQGM+uE=,11,30,149,149,1,2016-04-24,2016-05-24,0
gp4M3+Kg0ZuIrT0QgQHjGEIBLPG5d7sh9Gx7zQGM+uE=,11,30,149,149,1,2017-02-24,2017-03-24,0
gp4M3+Kg0ZuIrT0QgQHjGEIBLPG5d7sh9Gx7zQGM+uE=,11,30,149,149,1,2015-12-24,2016-01-24,0
griIRVEgEzxLgx2PZSCAcrR6nCVap4jvunhkQ3Pu5v0=,41,30,149,149,1,2016-08-26,2016-09-27,0
griIRVEgEzxLgx2PZSCAcrR6nCVap4jvunhkQ3Pu5v0=,41,30,149,149,1,2015-12-26,2016-01-27,0
griIRVEgEzxLgx2PZSCAcrR6nCVap4jvunhkQ3Pu5v0=,41,30,149,149,1,2016-10-26,2016-11-27,0
griIRVEgEzxLgx2PZSCAcrR6nCVap4jvunhkQ3Pu5v0=,41,30,149,149,1,2017-02-26,2017-03-27,0
h1oqGdYH+DAFZdQfUL44acb6uRgEhH7kEJhyIX0tyxM=,33,30,149,149,1,2016-08-31,2016-09-30,0
hGiAv2G1HRfElyM//8355Ky1oGCmuLybraxoNNxrakQ=,38,30,149,149,0,2015-01-30,2015-03-01,0
hGiAv2G1HRfElyM//8355Ky1oGCmuLybraxoNNxrakQ=,38,30,149,149,0,2015-11-05,2015-12-05,0
hfxkyvgumBVcTidsEJOtfAwxCdgHh1zYTy7L1UCVQ7U=,40,30,149,149,1,2016-11-19,2016-12-18,0
hh4ZtrBGe4mqyvlbWAz/Rndhpn5+mkLnaPdQLxTlplA=,41,30,149,149,1,2015-09-20,2015-10-21,0
hjXBpeKiAeg0M6t2GxxBCWv0/TCU8ZD8pgLuViCpDCA=,36,30,150,150,0,2016-02-17,2016-03-18,0
hpbgXBIBjZWeAhlF190ENbuj7rTJ8aZkHRskU6c37MA=,40,30,149,149,1,2015-11-05,2015-12-04,0
hpbgXBIBjZWeAhlF190ENbuj7rTJ8aZkHRskU6c37MA=,40,31,149,149,1,2015-03-05,2015-04-04,0
hz7NL22EPBL/wfiSvxSTlPPmK+x3cAHpNCPdJDUsRzs=,39,30,149,149,1,2016-09-30,2016-11-13,0
i2xUc1FaQkqpx+vj/IQ3uqJAUwQZygeZOayyKX9hcYU=,41,30,129,129,1,2015-06-10,2015-07-11,0
i6zqIohA9S6JY9oAa+kHT/z+EXRHGVJIwGT0mP9nrvw=,41,30,99,99,1,2017-01-26,2017-02-26,0
i6zqIohA9S6JY9oAa+kHT/z+EXRHGVJIwGT0mP9nrvw=,41,30,99,99,1,2016-02-26,2016-03-26,0
i6zqIohA9S6JY9oAa+kHT/z+EXRHGVJIwGT0mP9nrvw=,41,30,99,99,1,2016-01-26,2016-02-26,0
i9YeFrCVYGt4/pD3wI8JPA/34uFc2L2cskQSSXLNswk=,38,30,149,149,0,2016-05-14,2016-06-13,0
iF6AAaPiaHolUPr4dSJIzj7N2gA3v9trrhz5DxyEff8=,41,30,99,99,1,2016-05-10,2016-06-10,0
iFgB7KcfVlQmcudbJraK9GszcRusjG8t4AI4dSzt6IE=,40,30,149,149,1,2015-05-17,2015-05-26,1
iFgB7KcfVlQmcudbJraK9GszcRusjG8t4AI4dSzt6IE=,40,31,149,149,1,2015-02-16,2015-03-26,0
iFgB7KcfVlQmcudbJraK9GszcRusjG8t4AI4dSzt6IE=,40,30,149,149,1,2016-11-03,2016-12-02,0
iFikri42TMNUNyEiNAl5/MJNlKcRf8X+62JIIz8gxCg=,39,31,149,149,1,2015-02-28,2015-04-09,0
iFikri42TMNUNyEiNAl5/MJNlKcRf8X+62JIIz8gxCg=,39,30,149,149,1,2016-12-31,2017-02-15,0
iIsAYTEVBTifcXk3NVpOte5QdjGrJ+e2/8FhG0ZAiZM=,41,30,149,149,1,2016-11-10,2016-12-10,0
iRUvNvPKk1AbrxvKuybszzN9VvPzA8OWXXIiyu07Su8=,41,30,149,149,1,2016-04-06,2016-05-06,0
iVSw5ZeS1m7lgXXviu4dUhzByZOwTt5OO/hJ5TPlMy0=,33,30,149,149,1,2016-10-31,2016-11-30,0
iVSw5ZeS1m7lgXXviu4dUhzByZOwTt5OO/hJ5TPlMy0=,33,30,149,149,1,2016-05-31,2016-06-30,0
iamhA4kMiFQCTOFVe2znwcHCF4eqE4T+Yjg/SF3XRRU=,41,30,149,149,1,2015-09-10,2015-10-10,0
iamhA4kMiFQCTOFVe2znwcHCF4eqE4T+Yjg/SF3XRRU=,41,30,149,149,1,2015-01-10,2015-02-10,0
icWY1Dz4gVZYEw2IHf8sEz9qruEqD4NYttB7NlFtzfE=,41,30,99,99,1,2016-02-12,2016-03-12,0
ikEQow8N56dT5JIL83ExeBI6ateKGXDXuN3f+FDBn7A=,41,30,149,149,1,2015-03-31,2015-04-30,0
in9s3WtP9yx2JwXq1SxDqM9D3xSGQo3fu5FUU5Bj0v4=,41,30,149,149,1,2015-11-14,2015-12-14,0
j5DNbqqcs4M+OL4v39TewqcbtzoiR6vKviJbyfjzl9o=,41,30,149,149,1,2016-01-02,2016-02-02,0
jFt5mksNRpepktI16ZIxwL/7K92cC7UQsKstxdba3VM=,35,7,0,0,0,2016-02-25,2016-03-25,0
jFt5mksNRpepktI16ZIxwL/7K92cC7UQsKstxdba3VM=,41,30,149,149,1,2016-10-26,2016-11-26,0
jG+EIO+xL9gEwSCwCQ3AOPnTtvWvwG+VSDSPzIi9kP0=,40,31,149,149,1,2015-03-13,2015-04-12,0
jItBw/vc899LgBf2Hoo2z6cOAtbZ5XFHpJX9kqGOG/k=,40,30,149,149,1,2017-02-12,2017-03-11,0
jItBw/vc899LgBf2Hoo2z6cOAtbZ5XFHpJX9kqGOG/k=,40,30,149,149,1,2016-01-12,2016-02-11,0
jOCtDBVaHeR2EJjvnrAyZlAc42+MWqHOtw46Hpop5oU=,33,0,0,149,1,2015-03-31,2015-04-30,0
jXYHnb7OmtwqLYwS2jngGcHKas+6QABcVe3tkOyBv3Y=,41,30,149,149,1,2016-10-18,2016-11-18,0
jf3KFI1iMEcHBJKkILZv4kJrb/Xd6Cq7L3WvrOEaIXU=,41,30,99,99,1,2015-09-04,2015-10-04,0
jf3KFI1iMEcHBJKkILZv4kJrb/Xd6Cq7L3WvrOEaIXU=,41,30,99,99,1,2016-04-04,2016-05-04,0
k+k+10sM3a437rEhitbKO/x8R55wllqM8jHWmwTL6Bc=,41,30,99,99,1,2016-08-08,2016-09-08,0
k+k+10sM3a437rEhitbKO/x8R55wllqM8jHWmwTL6Bc=,41,30,99,99,1,2016-09-08,2016-10-08,0
k70xV3T73jgyGAWWs0ab6EQHKIbLYmdI2Sb+a9xtPMU=,41,30,149,149,1,2016-01-04,2016-02-04,0
k70xV3T73jgyGAWWs0ab6EQHKIbLYmdI2Sb+a9xtPMU=,41,30,149,149,1,2016-03-04,2016-04-04,0
kCTEdirJm/jqBEmpo3apvVjpADL9rb3dKr3QlGdIKwY=,38,30,149,149,0,2016-05-10,2016-06-09,0
kHJwzVCW5uLjeh8J8tJbczoGWfockuKSSqQcGhlySG0=,38,30,149,149,0,2016-05-21,2016-06-20,0
kOXcer+//oOLtOB6JLhxNqj/3YyTH2m+kWfvYTtMc7I=,41,30,149,149,1,2016-09-17,2016-10-17,0
kf/b7lbOQcE7MHr6di8L5deXTCjJ2SQcYzefw+/jpRY=,41,30,149,149,1,2016-01-09,2016-02-09,0
kf/b7lbOQcE7MHr6di8L5deXTCjJ2SQcYzefw+/jpRY=,41,30,149,149,1,2015-06-09,2015-07-09,0
kiLQHjHZxFygzfGm1zc1MIbHNhluAXiU9FenTAxEClE=,41,30,99,99,1,2017-01-07,2017-02-06,0
kiLQHjHZxFygzfGm1zc1MIbHNhluAXiU9FenTAxEClE=,41,30,149,149,1,2015-01-13,2015-08-16,0
kowAEUsB09RI5odQY+RpDepHVkC8+Agi2ZF8MTV3SbM=,41,30,99,99,1,2016-06-14,2016-07-14,0
kuPZhyeAcsUDXpTEl4Lg4+ZMHsrdXp0qimOet6D6w7M=,38,30,149,149,0,2017-02-27,2017-03-29,0
l12j05udaxMH37qBEH8OdOE0uJTV+IABlbZAOFeAX+E=,34,30,149,149,1,2016-06-30,2016-07-31,0
l25ZvFt2qNeoolsoHlpLaeY8fzHOH3dKhTw31TSfN8Q=,41,30,149,149,1,2016-11-04,2016-12-04,0
lHUPnEB0C6ZgGq7K+dWeQzBQmHJzxV8Tb38NIGJJ8MM=,41,30,129,129,1,2016-04-30,2016-06-01,0
lHUPnEB0C6ZgGq7K+dWeQzBQmHJzxV8Tb38NIGJJ8MM=,41,30,129,129,1,2016-02-29,2016-04-01,0
lHUPnEB0C6ZgGq7K+dWeQzBQmHJzxV8Tb38NIGJJ8MM=,41,30,149,149,1,2015-11-29,2015-11-29,1
lIn5rdz+aBMW/5RX3ONAFIy32o7qkH3g7yvAVQRrTSw=,39,30,149,149,1,2015-08-31,2015-10-09,0
lL51h/5YAknCPDC4H3vEstiKx4WoELCIR7VQhojH7g0=,41,30,129,129,1,2015-01-06,2015-02-07,0
lL51h/5YAknCPDC4H3vEstiKx4WoELCIR7VQhojH7g0=,41,30,129,129,1,2015-11-06,2015-12-07,0
ldKS++29CqX8FK8l+1c1TajWQkQ9W+F645pxyiJ+OZ8=,36,30,180,180,0,2016-10-11,2016-12-10,0
ldKS++29CqX8FK8l+1c1TajWQkQ9W+F645pxyiJ+OZ8=,36,30,180,180,0,2016-08-07,2016-09-06,0
lk2SF1NOLt3KFSAOiNyyUIBfGXlFHSI9M4lAVZnC5II=,41,30,99,99,1,2016-01-04,2016-02-04,0
lqaTb42bw7to/gwQGNwTLJcaDS0qZdtaTYAeulNQXvA=,41,30,149,149,1,2015-02-10,2015-03-10,0
lqaTb42bw7to/gwQGNwTLJcaDS0qZdtaTYAeulNQXvA=,41,30,99,99,1,2016-09-30,2016-10-31,0
lqaTb42bw7to/gwQGNwTLJcaDS0qZdtaTYAeulNQXvA=,41,30,149,149,1,2015-11-10,2015-12-10,0
lucqMZ1mzohwuBJWXFgz12kD7fuCAkNMHHc5nseW5qM=,37,30,149,149,1,2016-12-23,2017-01-23,0
m0p79SiNeYvg3r+872GA6cmIG2iDgltdM7lNtuV+1Tg=,41,30,149,149,1,2017-01-18,2017-02-18,0
m0p79SiNeYvg3r+872GA6cmIG2iDgltdM7lNtuV+1Tg=,41,30,149,149,1,2016-10-18,2016-11-18,0
m1rqCOfB/nw7PL2OHvneiXiYnAeViE0DzuUVnf4xG5A=,41,30,99,99,1,2016-10-10,2016-11-10,0
m1rqCOfB/nw7PL2OHvneiXiYnAeViE0DzuUVnf4xG5A=,41,30,99,99,1,2016-07-10,2016-08-10,0
m2cBP76z+KmEWD6rYVuJK1YZo66QfkWedOQRXKWppKI=,41,30,149,149,1,2017-02-25,2017-03-25,0
m3+tjSdVH6K4QnoVmUvMWHFHx7dD+szclOGl7DAcDNE=,41,30,99,99,1,2016-04-21,2016-05-21,0
mOXHEPE7lNe9T/B0PCTK9gI/qTx87GG1CeVIkmzzPWg=,34,30,149,149,1,2016-06-30,2016-07-31,0
mcaOYd6KJkxetmfPADnV6d1hzHfSErfD9v2qUKJ4YqU=,41,30,99,99,1,2015-07-13,2015-08-13,0
mgnZ6fjqKSyUHq+scdInvridtOlqHzLEopErkmwYsv4=,41,30,149,149,1,2016-06-23,2016-07-24,0
mlnPbn2Oe1ZM0RPtprgGSb459ghrx2q5FVINNRVZvuM=,36,30,180,180,1,2017-02-07,2017-03-06,0
n7xgXeNHLIudrc0IeH1G7ork+b8L6cLjxxs1Cghn5Zk=,34,0,0,149,1,2015-03-31,2015-04-30,0
nH7LgLxxotY63xqoa/7Nz09hpsoEqmHlPeNqAPpE2nk=,41,30,99,99,1,2016-05-17,2016-06-17,0
ncaYcci/UP7MCAShOPgpn0++LRn59NZm3B8BUy1ugmk=,40,30,149,149,1,2016-06-06,2016-07-09,0
ncaYcci/UP7MCAShOPgpn0++LRn59NZm3B8BUy1ugmk=,40,30,149,149,1,2015-06-06,2015-07-05,0
ncaYcci/UP7MCAShOPgpn0++LRn59NZm3B8BUy1ugmk=,40,30,149,149,1,2016-01-06,2016-02-09,0
npgI+vHV7Wpr2hsySvtFJTX0MzOG9AUzv25SITrvEbA=,41,30,99,99,1,2016-04-18,2016-05-18,0
npgI+vHV7Wpr2hsySvtFJTX0MzOG9AUzv25SITrvEbA=,41,30,99,99,1,2016-12-18,2017-01-18,0
o+PtS02jziBQWt1VvpwHlPHseor1PvBCjxmvopqvF/s=,38,30,149,149,0,2016-01-09,2016-02-09,0
o+PtS02jziBQWt1VvpwHlPHseor1PvBCjxmvopqvF/s=,38,30,149,149,0,2017-01-19,2017-03-04,0
o7CHd2YgtHqF7gyZRkaeyyiqXPFtTnTwmVJ8ztw0/2U=,41,30,99,99,1,2015-08-02,2015-09-02,0
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,41,30,99,99,1,2016-07-31,2016-08-31,0
oWBeoBsfCL2b8B9358/61WA7arAFHTeb9SRX2zbwGeY=,41,30,99,99,1,2016-05-31,2016-06-30,0
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,40,30,149,149,1,2015-10-11,2015-11-10,0
oY6TgM6ubc1/MW/QyEAaBoHjfpE/oyyaOCho0UfWRHI=,40,30,149,149,1,2016-09-11,2016-10-10,0
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,41,30,149,149,1,2015-08-16,2015-09-16,0
oyIbYlldwpg0XbBfMRW6NvkKTnkuFONPrwz2xTjD43U=,41,30,149,149,1,2016-01-16,2016-02-16,0
p0RLdxam7tCgimGeL9b71HdY9PGVswqagcDPVhwQOsk=,41,30,99,99,1,2017-02-28,2017-03-31,0
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,41,30,149,149,1,2015-03-21,2015-04-22,0
p4NX1PvZcnUHw/PJvWnGBUAe1C+g/onfVMt3Fa7SdyE=,41,30,149,149,1,2016-03-21,2016-04-22,0
pIIxnVNhK04+KlsychNi1KNANk0O97y6yXIcpurnJpA=,41,30,149,149,1,2016-11-07,2016-12-07,0
pLV6fCw6Oq4FvCC7TO3BDA5XpfLTY5cgDXX19KFreDI=,41,30,149,119,1,2015-09-20,2015-10-23,0
pPF5A/6SlT+ltQPKtY+UvXtHXHnXrj5BzY4GswnFEJQ=,34,30,149,149,1,2016-06-30,2016-07-31,0
pRNFUaZx1KGrEJJFAh765R9aokNc2l/BCkcsxZ/kk9k=,41,30,99,99,1,2016-04-20,2016-05-20,0
pUX9dgyaFkhfdp+IuFac7AJfc/eWv5ysvqxOdkdTuEg=,39,31,149,149,1,2015-01-31,2015-03-02,0
pf2idno8qkoYWNykv6mpy5XdVSDgHhgrGuHLIHj2ZxU=,38,120,477,477,0,2016-10-08,2017-02-05,0
pferkuQd2UwdlcmON1ZLdlnWycAx2SUrYi3gHOMzPW0=,33,0,0,149,1,2015-07-31,2015-08-31,0
pferkuQd2UwdlcmON1ZLdlnWycAx2SUrYi3gHOMzPW0=,33,30,149,149,1,2016-03-31,2016-04-30,0
psUWBBw/s/WMpfRUqBL3oASSPAlGiCuhlRS4TvpfcZo=,39,30,149,149,1,2015-09-30,2015-11-13,0
pthb5Y0amP0D3TJcbhpCL5g6fpTjhjj6JNPSUUtYhUY=,41,30,149,119,1,2015-07-16,2016-04-19,0
pthb5Y0amP0D3TJcbhpCL5g6fpTjhjj6JNPSUUtYhUY=,41,30,149,149,1,2015-07-20,2016-05-20,0
pw4Vd6LQiI7JrT05IwZkRqmoWRl7v5BOWi37mMflm1w=,39,30,149,149,1,2015-12-02,2016-01-23,0
q4w+WA4cUFNwh2Ysuif1NBWRWBqwz8AgJTaIo4OKl0s=,41,30,149,149,1,2016-01-01,2016-02-02,0
q4w+WA4cUFNwh2Ysuif1NBWRWBqwz8AgJTaIo4OKl0s=,41,30,149,149,1,2016-05-01,2016-06-02,0
q5wZlYprXtKpSWR6SI30dn1Gc8zj64Iegj36P10daEs=,41,30,149,149,1,2016-11-24,2016-12-24,0
qKs4+x398hQ1i88sempbetM+/28G9Qv6Oror0gTLE8o=,41,30,99,99,1,2016-11-02,2016-12-02,0
qLp369ON2FXuiP+sC8LwJ1w/GmUF9zl04WGYPjr6+qM=,41,30,129,129,1,2015-03-12,2015-04-13,0
qVBiYW67lHlD2p45NbsLx3Z+orKDDMic0SMYdMXM3Do=,41,30,99,99,1,2016-10-19,2016-11-19,0
qXd8FphlBfva43Sk52nUy6/u2mJRGGfy+d34Ald/Rgg=,41,30,149,149,1,2015-08-11,2015-09-12,0
qcKvsuXtAD5vlrltAgC9BsrnXAf3kWyPole3rGjfM+0=,41,30,99,99,1,2017-02-26,2017-03-26,0
qcdmUOcEAUnBZP2eZ8SWazJEuCfgsoWNgxV+sAk2zwE=,41,30,149,119,1,2015-03-31,2015-05-01,0
qcdmUOcEAUnBZP2eZ8SWazJEuCfgsoWNgxV+sAk2zwE=,41,30,149,149,1,2016-07-31,2016-09-01,0
qcdmUOcEAUnBZP2eZ8SWazJEuCfgsoWNgxV+sAk2zwE=,41,30,149,149,1,2017-01-31,2017-03-01,0
qjv8745G/9B4UQDtCpkivxWT6Zaz5eyyyiQN6EiEb7c=,41,30,129,129,1,2016-07-15,2016-08-16,0
qjv8745G/9B4UQDtCpkivxWT6Zaz5eyyyiQN6EiEb7c=,41,30,129,129,1,2016-12-15,2017-01-16,0
r9KZRf/5l69eRpkS8LrEhAsXWY6wtOlPudMeaV6h/M0=,41,30,149,149,1,2016-01-05,2016-02-06,0
rPzeqQidmN7OebOC8w5UMYH8ZpfAlfFRRX7UXGhPhMw=,39,31,149,149,1,2015-01-31,2015-03-24,0
rPzeqQidmN7OebOC8w5UMYH8ZpfAlfFRRX7UXGhPhMw=,39,0,0,149,1,2015-04-30,2015-06-24,0
rXHFs4vgO44TRJwzVu/gXi5I1ED2rqBorm2a0ImI81s=,39,30,149,149,1,2015-09-30,2015-11-15,0
rXHFs4vgO44TRJwzVu/gXi5I1ED2rqBorm2a0ImI81s=,39,30,149,149,1,2016-10-31,2016-12-15,0
riYVTeHOcw4iJBOsQREgq7qfeNp8484XZJWDquYYpAc=,38,30,149,149,0,2016-02-14,2016-03-15,0
rkwW9K+OpKxc9B7dDcrrclWpbSIWySZ3dPsIGKrxzp0=,37,30,149,149,1,2016-09-03,2016-10-02,0
rt+I+cFqSfUQUvspoi1C1OXbYT9jQt5tDyfl9F7HNfY=,37,30,149,149,1,2017-02-27,2017-03-27,0
